,Date,Adj Close,Close,High,Low,Open,Volume,DateOrdinal
1616,2024-05-06,122.4110336,122.4400024,122.4489975,117.4680023,118.3710022,528402000,739012
1617,2024-06-06,120.9693756,120.9980011,125.586998,118.3199997,124.0479965,664696000,739043
1618,2024-07-06,120.8594055,120.8880005,121.6920013,118.0220032,119.7699966,412386000,739073
1619,2024-10-06,121.7611923,121.7900009,123.0999985,117.0100021,120.3700027,314162700,739165
1620,2024-11-06,120.8913269,120.9100037,122.8700027,118.7399979,121.7699966,222551200,739196
1621,2024-12-06,125.1806564,125.1999969,126.8799973,122.5699997,123.0599976,299595000,739226
1622,2000-01-01,129.5899811,129.6100006,129.8000031,127.1600037,129.3899994,260704500,730120
1623,2000-01-01,131.8596497,131.8800049,132.8399963,128.3200073,129.9600067,309320400,730120
1624,2000-01-01,130.9597778,130.9799957,133.7299957,129.5800018,132.9900055,288504400,730120
1625,2000-01-01,135.5590668,135.5800018,136.3300018,130.6900024,131.1399994,294335100,730120
1626,2000-01-01,130.7597961,130.7799988,140.7599945,129.5200043,139.8000031,517768400,730120
1627,2000-01-01,126.5504532,126.5699997,130.6300049,124.3000031,127.1200027,655484700,730120
1628,2000-01-01,118.0917587,118.1100006,124.4599991,118.0400009,123.2399979,476060900,730120
1629,2000-01-01,126.0705185,126.0899963,126.5,119.3199997,121.1999969,425787500,730120
1630,2000-01-01,126.3804855,126.4000015,128.1199951,122.5999985,126.1299973,362975900,730120
1631,2000-01-01,123.9708481,123.9899979,126.4100037,122.9199982,124.0999985,252571700,730120
1632,2000-01-01,123.5209198,123.5400009,127.7099991,122.75,124.5800018,315516700,730120
1633,2024-01-07,124.2808075,124.3000031,124.8399963,118.8300018,123.4700012,284885500,738892
1634,2024-02-07,122.6510544,122.6699982,123.4100037,121.0299988,121.1299973,218374000,738923
1635,2024-03-07,128.2601929,128.2799988,128.2799988,121.3600006,121.6600037,215749000,738952
1636,2024-05-07,125.8105698,125.8300018,128.8500061,125.6800003,127.3799973,214176700,739013
1637,2024-08-07,128.180191,128.1999969,130.7700043,127.0400009,127.4899979,237677300,739105
1638,2024-09-07,131.359726,131.3800049,133.8200073,128.6499939,130.3500061,285366600,739136
1639,2024-10-07,134.8891754,134.9100037,135.1000061,132.4199982,134.0299988,248978600,739166
1640,2024-11-07,127.3803329,127.4000015,136.1499939,127.0500031,135.75,374782700,739197
1641,2024-12-07,129.220047,129.2400055,131.9199982,127.2200012,128.2599945,252680500,739227
1642,2000-01-01,128.420166,128.4400024,131.3899994,127.1800003,130.5599976,208326200,730120
1643,2000-01-01,126.3404846,126.3600006,129.0399933,124.5800018,128.4400024,214769500,730120
1644,2000-01-01,117.9717712,117.9899979,121.8499985,116.7200012,121.3499985,390086200,730120
1645,2000-01-01,121.0712891,121.0899963,122.4000015,116.5599976,121.8499985,320979500,730120
1646,2000-01-01,117.9117889,117.9300003,121.5999985,117.3700027,120.3499985,217223800,730120
1647,2000-01-01,123.5209198,123.5400009,124.0699997,119.8600006,120.3499985,258068900,730120
1648,2000-01-01,122.5710678,122.5899963,124.6900024,122.0999985,122.7799988,173911000,730120
1649,2000-01-01,114.2323532,114.25,119.9499969,113.4400024,119.1699982,327776900,730120
1650,2000-01-01,112.2626572,112.2799988,116.6299973,106.3000031,113.0400009,460067000,730120
1651,2000-01-01,113.0425339,113.0599976,116.1999969,111.5800018,116.1900024,293399100,730120
1652,2000-01-01,111.5727615,111.5899963,116.2799988,111.3000031,113.6900024,248152100,730120
1653,2000-01-01,103.7139816,103.7300034,111.9899979,102.5400009,111.5199966,486833300,730120
1654,2000-01-01,117.0019226,117.0199966,118.3399963,110.8799973,112.9000015,473174200,730120
1655,2024-01-08,109.1931381,109.2099991,120.1600037,106.8099976,117.5299988,523462300,738893
1656,2024-02-08,107.2534256,107.2699966,108.7200012,101.3700027,103.7600021,482027500,738924
1657,2024-05-08,100.4344864,100.4499969,103.4100037,90.69000244,92.05999756,552842400,739014
1658,2024-06-08,104.233902,104.25,107.7099991,100.5500031,103.8399963,409012100,739045
1659,2024-07-08,98.89472961,98.91000366,108.8000031,98.69000244,107.8099976,411440400,739075
1660,2024-08-08,104.9537888,104.9700012,105.5,97.51999664,102.0,391910000,739106
1661,2024-09-08,104.7338257,104.75,106.5999985,103.4300003,105.6399994,290844200,739137
1662,2024-12-08,109.0031586,109.0199966,111.0699997,106.2600021,106.3199997,325559900,739228
1663,2000-01-01,116.1220627,116.1399994,116.2300034,111.5800018,112.4400024,312646700,730120
1664,2000-01-01,118.0617676,118.0800018,118.5999985,114.0699997,118.5299988,339246400,730120
1665,2000-01-01,122.8410339,122.8600006,123.2399979,117.4700012,118.7600021,318086700,730120
1666,2000-01-01,124.5607605,124.5800018,125.0,121.1800003,121.9400024,302589900,730120
1667,2000-01-01,129.9799194,130.0,130.0,123.4199982,124.2799988,318333600,730120
1668,2000-01-01,127.2303467,127.25,129.8800049,125.8899994,128.3999939,300087400,730120
1669,2000-01-01,128.4801636,128.5,129.3500061,126.6600037,127.3199997,257883600,730120
1670,2000-01-01,123.7208939,123.7399979,130.75,123.0999985,130.0200043,376189100,730120
1671,2000-01-01,129.3500214,129.3699951,129.6000061,125.2200012,125.8600006,323230300,730120
1672,2000-01-01,126.4404678,126.4599991,131.2599945,124.3700027,129.5700073,331964700,730120
1673,2000-01-01,128.2801971,128.3000031,129.1999969,123.8799973,125.0500031,303134600,730120
1674,2000-01-01,125.5906067,125.6100006,128.3300018,122.6399994,128.1199951,448101100,730120
1675,2000-01-01,117.5718384,117.5899963,124.4300003,116.7099991,121.3600006,453023300,730120
1676,2000-01-01,119.3515701,119.3700027,121.75,117.2200012,119.5299988,333751600,730120
1677,2024-03-09,107.9833221,108.0,116.2099991,107.2900009,116.0100021,477155100,738954
1678,2024-04-09,106.1935959,106.2099991,113.2699966,104.1200027,105.4100037,372470300,738985
1679,2024-05-09,107.1934433,107.2099991,109.6500015,104.7600021,104.9899979,306850700,739015
1680,2024-06-09,102.8141174,102.8300018,108.1500015,100.9499969,108.0400009,413638100,739046
1681,2024-09-09,106.4535599,106.4700012,106.5500031,103.6900024,104.8799973,273912000,739138
1682,2024-10-09,108.0833054,108.0999985,109.4000015,104.9499969,107.8099976,268283700,739168
1683,2024-11-09,116.8919449,116.9100037,117.1900024,107.4199982,109.3899994,441422400,739199
1684,2024-12-09,119.1317902,119.1399994,120.7900009,115.3799973,116.8399963,367100500,739229
1685,2000-01-01,119.0917892,119.0999985,119.9599991,117.5999985,119.0800018,238358300,730120
1686,2000-01-01,116.7719498,116.7799988,118.1800003,114.3600006,116.7900009,248772300,730120
1687,2000-01-01,115.5820313,115.5899963,118.8000031,114.8300018,118.1699982,231925900,730120
1688,2000-01-01,113.3621902,113.3700027,117.6999969,113.2200012,115.8899994,310318900,730120
1689,2000-01-01,117.8618774,117.8700027,119.6600037,117.25,117.3499985,293506400,730120
1690,2000-01-01,115.9920044,116.0,118.6200027,115.3899994,117.0599976,382462400,730120
1691,2000-01-01,116.2519913,116.2600021,116.9899979,114.8600006,116.5500031,206228500,730120
1692,2000-01-01,120.8616714,120.8700027,121.8000031,115.3799973,116.5199966,354966800,730120
1693,2000-01-01,123.5014954,123.5100021,124.9400024,121.6100006,122.0199966,284692900,730120
1694,2000-01-01,124.031456,124.0400009,127.6699982,121.8000031,126.8000031,302582900,730120
1695,2000-01-01,121.3916397,121.4000015,124.0299988,119.2600021,123.9700012,271009200,730120
1696,2000-01-01,121.431633,121.4400024,121.5,118.1500015,118.3099976,226553700,730120
